Time,Vib_Spindle,Vib_Table,Sound_Spindle,Sound_table,X_Load_Cell,Y_Load_Cell,Z_Load_Cell,Current,tool_wear,ACTION_CODE
55,3.9122529220395657,5.242395253468983,2.627193031325584,4.339318515563727,0.0060332945150898,-0.0008739625627331,0.5194727365383888,4.162559044037702,88.32,0
56,3.991522005305436,5.373633400757748,2.929080789455474,4.775288918757459,0.0060332945150898,-0.0031763815890199,0.485594285049778,4.3408322841903,88.32,0
57,3.9632351121047806,5.1845057491648605,2.390782935844676,3.826848276551017,-0.0012028795664776,-0.0268584058699527,0.468161683817651,4.654948467532494,88.32,0
58,4.01750647737808,4.824669909651581,2.136111605671568,0.0696236777836471,-0.0199511487859696,0.0040597924930116,0.4359278174195241,5.0055745701849,88.32,0
59,4.028689668012368,4.962815284633181,1.8248467558690185,0.7934946689245762,-0.0357391649805222,0.0043887094966999,0.2224606824461796,5.1703622911193365,94.89,0
60,3.940539814407096,5.122669236046169,3.01676810733293,1.1090366702955348,0.0057043775114187,0.0057043775114187,0.3786962587979866,6.068636658620033,94.89,0
61,3.951065169824097,4.843418209735417,2.3200408909493118,2.136934187351107,0.0004417054522095,-0.0005450455589921,0.5204594875534087,4.383591551414472,94.89,0
62,3.9783653107356063,4.929923527430129,2.727877106267788,2.266902103594503,-0.0038342155965626,0.0004417054522095,0.528682412680393,5.129576505984005,94.89,0
63,3.838575437080969,5.158850174218664,2.498541180654485,3.839351555765864,0.0060332945150898,0.0030730414819257,0.5033558032995089,5.793332431849089,94.89,0
64,4.01619080789653,4.961170696754218,2.724257743816234,0.7137043371296572,0.0010995394596596,0.0060332945150898,0.4938172101636831,4.274062046160185,94.89,0
65,3.935606054077352,5.1641128562178205,3.021539087497298,3.2768688460270643,0.0034019584856245,-0.0044920496041198,0.5467728479715298,6.087056059716252,94.89,0
66,3.924422864048406,5.121682483200862,2.3323796192117383,2.9040742772616763,-0.0044920496041198,0.0007706224559363,0.6079514110869466,5.369357470932307,94.89,0
67,3.9586302690695794,5.170033373492196,2.2109665420234905,4.080204269218914,0.0043887094966999,0.0034019584856245,0.4832918660184008,4.457597978247468,94.89,0
68,3.883637112784271,4.8690737786788985,3.0606940297099543,0.014346259103059,0.0073489625297397,0.0047176265003848,0.5112498114150095,6.3015105382493415,94.89,0
69,3.8066704557023217,4.992417866794583,2.2723311436144096,3.462443646902247,0.0057043775114187,0.0050465435040662,0.4770424429343492,4.942751312645232,94.89,0
70,3.9688267072354737,5.216081842100645,3.233600972322745,2.3284312261450624,-0.0018607135739774,0.033662322811728,0.43198081337335,5.388434696419993,94.89,0
71,3.86357315484798,5.004258899840106,2.3919345505867877,2.481760506309556,0.0004417054522095,0.0024152074745177,0.3037031821068482,6.117645422931757,113.14,0
72,3.950078417751038,4.961170696754218,2.231860118952597,2.728699688646096,0.0024152074745177,0.0037308754893198,0.4721086878691249,5.074318347491805,113.14,0
73,3.9240939466957,5.237790406440765,2.33830220885192,-0.149347288716801,-0.0008739625627331,-0.0005450455589921,0.538221005831847,4.334911770359134,113.14,0
74,3.918502351709189,4.792435990794083,2.950632455443553,4.829744127308666,0.0066911285224216,0.0168875556343392,0.5707837893842552,4.3020200272582825,113.14,0
75,4.0895393830554525,4.862495427622715,2.4713959723617447,0.7067946590289891,0.0066911285224216,0.0089935475479754,0.55039093503176,4.006652204185697,113.14,0
76,3.8389043544177297,5.291403983578865,4.075597795250052,4.811153677500949,0.0050465435040662,0.0076778795333937,0.5586138601712044,4.818420476346008,113.14,0
77,3.8717960884008944,5.092408815792024,2.9703744402701626,0.6016688442720471,-0.0008739625627331,0.0060332945150898,0.5418390928904879,5.725246450485209,113.14,0
78,4.086908043980936,4.7792792894311535,3.211555745288163,3.407001522680436,0.0060332945150898,-0.0081101366459437,0.5500620180262563,6.0294954323084635,113.14,0
79,4.077369439870528,5.1910841017965,2.053030860344744,4.955106302075813,0.029715318770713,0.0034019584856245,0.571112706390126,6.169614450569023,113.14,0
80,3.9990871047288254,5.247657935807123,2.657957608077788,-0.3224182605346375,0.0001127884484791,-0.0008739625627331,0.5375631718212562,6.133433481699257,113.14,0
81,4.110590095801138,5.14898264552727,2.214256869061183,0.5156269045327017,0.0050465435040662,0.0050465435040662,0.4796737789695421,5.980486671891924,113.14,0
82,3.819498231652316,5.009850498814332,2.406247476823724,1.1523044256311952,0.0165586386307786,0.0007706224559363,0.398760196004785,4.732244083054908,113.14,0
83,3.662275753157936,5.122669236046169,2.402628116138712,1.09982376436766,0.0129405515913965,0.0106381325661263,0.3734335867455134,5.473953297025211,118.98,0
84,3.840220023765383,5.3519248341022765,3.11136513555203,3.6671024640758065,0.0040597924930116,0.0010995394596596,0.5346029187738662,5.253578453463281,118.98,0
85,4.019151064231448,4.773358773857701,2.5131831419420334,1.8937790783182669,-0.0064655516268782,0.0073489625297397,0.6013730709566462,4.348397385229328,118.98,0
86,3.989219583748431,5.094382321439684,2.901935562453256,2.3124731377179986,0.0126116345877965,0.0211634766803314,0.5234197405987473,5.743336928238244,118.98,0
87,3.889886542351985,5.32330899680967,3.1380168229983165,1.05129149291631,0.0047176265003848,0.0030730414819257,0.5681524533375037,5.808791568269309,118.98,0
88,3.889557625005763,4.803290269510683,2.447541093235186,3.1603910801518325,0.0047176265003848,0.0047176265003848,0.5967682328669881,4.340503366754649,118.98,0
89,3.7820016560550185,5.030901224572409,0.8953301685151613,1.3436367581152169,0.0020862904708084,0.0080067965370442,0.5977549838860938,5.16444177384347,118.98,0
90,3.927712037578877,5.4479687985247605,2.5023250582601877,4.926315772257976,-0.0028474645852539,-0.0018607135739774,0.5855850546544665,5.977526411264345,118.98,0
91,3.923765029343057,4.999982971228374,2.0028533845327243,2.6105768701638925,0.0004417054522095,0.0034019584856245,0.5822958845933439,5.200951630806379,118.98,0
92,3.9362638887871753,5.0529387034538304,3.4270725580202,2.364131280904764,-0.0140306427153454,0.0020862904708084,0.5303269977061843,4.141508330630589,118.98,0
93,3.931987963177773,5.128589753133524,3.351394888059424,4.540687421883916,0.0129405515913965,0.0073489625297397,0.436585651427272,5.892336692087607,118.98,0
94,3.969155624596668,4.842102539545904,3.094748960712853,1.4104303388409367,-0.0002161285552547,0.0037308754893198,0.2484451256523391,6.10317303592798,123.36,0
95,3.942513318542918,4.869402696232525,2.1665471283818896,1.2904980251514473,0.0014284564633794,-0.0005450455589921,0.3908661879221035,5.904177733752134,123.36,0
96,4.052042801633739,4.674025682894578,1.8959177900760829,1.4731110176106843,0.0109670495697463,0.0014284564633794,0.5096052263907117,5.734785065992926,123.36,0
97,3.7648979551633617,4.890453419826723,2.6138671990728293,2.4473765768302806,-0.0285029908902059,0.0198478086662378,0.6227526763898716,4.7608599077281415,123.36,0
98,3.9619194426648985,4.59245414308996,2.412499099868919,2.0304921249383687,0.0083357135406913,0.0116248835769764,0.6441322818521124,4.146442091561195,123.36,0
99,4.017177560007597,5.0292566366107,1.6185433666722433,-0.0929182563116554,-0.0015317965702258,0.0010995394596596,0.5938079798100175,5.173651467395306,123.36,0
100,3.879690104647656,5.292390736553392,3.49008245304034,4.522096987233532,-0.0015317965702258,0.0096513815552458,0.5526933540704441,6.0623872190321695,123.36,0
101,3.977049641284168,5.179900902342494,3.9268745204233673,4.877618653143228,0.0057043775114187,-0.0048209666079038,0.5681524533375037,5.502898055494764,123.36,0
102,4.025071576916746,5.29074614826294,4.703559412363199,0.9002656532709122,0.0066911285224216,-0.0002161285552547,0.5790067145328406,4.263865606117228,123.36,0
103,3.90370107094888,5.337452456539928,2.7341287323704098,4.8560668898227775,0.0070200455260824,0.0076778795333937,0.528682412680393,4.874665377101131,123.36,0
104,3.990206335843911,5.3795539190016575,2.319547341823148,2.928258206800244,0.0109670495697463,0.0080067965370442,0.4464531615453178,6.012720621454058,123.36,0
105,3.9576435169922046,5.265419488857526,2.321027989202636,1.26269478798893,0.0007706224559363,-0.0048209666079038,0.3819854288311436,6.126526205960457,123.36,0
106,3.787264333284872,5.247986853453972,2.1027147901941614,2.545592877612733,0.0159008046236478,0.0010995394596596,0.2510764616733839,5.885429417840129,128.47,0
107,4.064541662014575,4.959855026452476,1.8946016597629836,0.1260527092806753,-0.0005450455589921,0.0066911285224216,0.4605965927207091,4.620083212515361,128.47,0
108,3.9504073351086624,4.63652908741991,1.3490657928721703,-0.000624708482112,-0.0041631326003394,0.0122827175841931,0.5984128178988632,6.173890383333088,128.47,0
109,3.9066613270909314,5.07563401790534,3.2600881493293663,0.7186398214982078,0.021821310687359,-0.0008739625627331,0.632949103606613,5.495332948101554,128.47,0
110,3.929027706992804,5.5325006500923415,3.175526607584453,4.995248530651788,0.0014284564633794,0.0089935475479754,0.5681524533375037,4.327346669385126,128.47,0
111,4.023098072686021,4.795396248617608,1.874695189009632,0.0122075494488712,0.0047176265003848,0.0010995394596596,0.5635476152566044,5.152271821749477,128.47,0
112,4.080329696312765,4.916108989640279,4.1978338901539445,0.0071075495031734,0.0073489625297397,0.0047176265003848,0.6066357430606761,6.065676397758222,128.47,0
113,3.8089728770199422,5.037479576439385,2.672928605858852,1.8949306923410791,-0.0028474645852539,0.0004417054522095,0.5724283744136694,4.998667300889024,128.47,0
114,3.8941624678584663,5.349951328061265,2.5783316477383598,4.8802509296729335,0.0047176265003848,0.011295966573363,0.4934882931590709,4.395103662021778,128.47,0
115,3.9438289879680464,4.7546104747045455,1.8692661516066933,0.8882559737192324,-0.0044920496041198,0.0037308754893198,0.4796737789695421,5.070371336259001,128.47,0
116,3.8944913852055496,5.2387771593739965,2.879067766147639,3.8620548794724225,-0.0212668168018332,-0.0028474645852539,0.4040228680609011,4.672381095353499,128.47,0
117,3.951723004539783,5.1598369270918925,2.289276329384926,-0.0098376116187453,0.0277418167500418,-0.0058077176192775,0.3806697608178469,5.6864341536997545,128.47,0
118,3.914884260845105,5.1437199635888975,2.61024783727392,2.414802329425899,-0.0054788006154826,0.0020862904708084,0.3411997204383647,5.5348030741467324,141.61,0
119,3.947118161535233,5.199964877902016,2.3809119524174585,1.6445369333474935,0.0132694685949932,-0.0041631326003394,0.4971063802100651,5.187794925476523,141.61,0
120,4.04053069347022,4.598045740431876,3.4504339280623784,2.029505027051198,-0.0012028795664776,-0.013701725711458,0.6227526763898716,5.869970280390062,141.61,0
121,4.048095793111688,5.035834988469619,3.204975080682538,0.5565914224309104,0.0060332945150898,0.0076778795333937,0.6822866547538621,4.232618451551442,141.61,0
122,4.0378993544724295,5.334821115182786,1.3510399873348415,0.2525656111005292,0.0037308754893198,-0.0028474645852539,0.5967682328669881,5.417708370579417,141.61,0
123,3.942513318542918,4.664487075182248,2.34471834768331,1.7797692971479893,-0.0199511487859696,-0.0044920496041198,0.5862428886667655,5.9054934050557994,141.61,0
124,3.907976996489004,4.8779545526541375,0.8099462840526952,4.972380621156404,0.0316888207912747,-0.0064655516268782,0.6276864314939122,4.2885344127848155,141.61,0
125,4.051384966879422,5.115104130917682,3.9989329146404007,4.842082921984932,0.0030730414819257,0.0047176265003848,0.6457768668889144,5.035834988469619,141.61,0
126,3.816866892988442,4.9638020373615115,2.3605119204339573,0.0307978718192468,-0.0018607135739774,0.0001127884484791,0.6362382736779645,6.013378457169083,141.61,0
127,3.822129570320049,5.144048881209428,0.8183366078130689,4.861166925294465,0.0066911285224216,-0.0143595597192366,0.5549957731094077,4.7740166089201965,141.61,0
128,3.90370107094888,5.215424006823306,1.8904887525468608,4.873670238386929,0.0178743066450012,0.0040597924930116,0.4559917546627822,5.259170053496941,141.61,0
129,3.9688267072354737,4.778292536833862,1.868279053900516,2.751238446238994,0.0050465435040662,0.0076778795333937,0.4142192951719864,5.141088622627625,141.61,0
130,4.039872858720389,5.2279228771499975,1.5369433133068613,0.5611978742710823,0.0066911285224216,0.0040597924930116,0.4698062688390229,5.234830147645605,148.18,0
131,3.9688267072354737,4.980905751432921,2.768841710044861,0.0903527097648988,0.0007706224559363,0.0122827175841931,0.5438125949227548,5.70978731517168,148.18,0
132,4.0178353947486265,4.82499882719475,2.368244190552838,3.0955715436136786,0.0034019584856245,-0.0021896305777327,0.5737440424373095,5.54664411220963,148.18,0
133,4.00138952629911,5.302258266340694,2.2703569472389806,1.0912689231954984,0.0030730414819257,0.0004417054522095,0.6326201865995166,5.35389834014638,148.18,0
134,3.953038673971903,5.282194289186784,2.5508574033526448,2.67654796801298,0.0024152074745177,-0.0081101366459437,0.5290113296855407,5.518357188139454,148.18,0
135,3.951394087181909,4.857232746800151,2.869032258699366,0.8665398410070841,-0.0002161285552547,0.0103092155625028,0.5720994574077746,4.819078311429495,148.18,0
136,3.968497789874343,5.2542362887600955,1.336233528937426,1.249862524869931,0.0106381325661263,0.0017573734670957,0.5161835664886563,5.026954213467687,148.18,0
137,3.8688358323174463,4.988470855802428,2.6061349261633646,4.536409976659475,-0.0018607135739774,0.0076778795333937,0.5076317243617186,5.214766171546301,148.18,0
138,3.7471364197919472,4.902294451989097,1.4685045634169327,1.1746786265795557,0.0066911285224216,0.0007706224559363,0.3905372709186964,5.542368181784713,148.18,0
139,4.006981121554148,5.101947426449603,2.6903673509746766,5.083594354169409,0.0007706224559363,0.0066911285224216,0.3711311677227751,6.054493190129523,148.18,0
140,3.804368034387646,4.935186208529492,3.2298170900040386,0.7609204713065032,0.0030730414819257,0.0007706224559363,0.3688287487001673,5.685118482644655,148.18,0
141,4.01619080789653,4.834208518434805,2.7407093914942804,2.245021427547992,0.0053754605077442,0.0126116345877965,0.3168598622204789,6.00811577145973,154.74,0
142,3.9576435169922046,4.700339083805838,2.2249504320310582,4.273018155623087,0.0070200455260824,-0.0018607135739774,0.4589520076999282,5.516054764116142,154.74,0
143,3.941526566474727,4.631924242428032,2.413815231043411,1.4346142223928935,-0.0038342155965626,0.0004417054522095,0.5168414004985619,5.203254054252808,154.74,0
144,4.018822146860647,4.794409496009076,3.0358520282364,3.60047317693085,0.0060332945150898,0.0076778795333937,0.5918344777723245,5.43810126759185,154.74,0
145,3.8740985098025575,5.239763912307985,2.067837329191564,4.7723276085685615,-0.0041631326003394,0.0040597924930116,0.6230815933967593,5.5492754540170655,154.74,0
146,4.081974283227382,5.376593659876208,2.2667375872308773,0.9767656685557916,0.0047176265003848,-0.0054788006154826,0.5211173215634477,4.516474204823665,154.74,0
147,3.9721158808502377,5.412445687533771,3.472643682315905,0.3136010947291093,0.014914053612927,0.0037308754893198,0.5477595989878887,5.873259458553416,154.74,0
148,3.941855483830728,5.444350703840224,2.608602672826563,4.042858928179848,0.0047176265003848,0.0093224645516123,0.5359185867948743,4.425364067455697,154.74,0
149,3.944486822680985,5.163783938592252,1.585640118618895,3.9851134956116177,-0.0008739625627331,-0.0041631326003394,0.4829629490139366,5.8847715821996935,154.74,0
150,3.8941624678584663,4.7259946501564905,2.1828342464230164,3.548321371212722,0.0106381325661263,-0.0005450455589921,0.4415194064858631,5.889705349512205,154.74,0
151,4.0313210069958485,4.53785384074135,3.8001965510002873,4.735475750547831,-0.0031763815890199,0.0007706224559363,0.3971156109874138,5.647292940434988,154.74,0
152,3.9060034923922657,4.681261868097481,1.9740630308939555,4.737120922697917,0.0043887094966999,-0.0051498836116914,0.3405418864323302,4.285903073388721,154.74,0
153,3.9086348311884103,5.163455020966768,2.191389096439197,1.4510658441301885,-0.0025185475814915,-0.0028474645852539,0.3254117042958233,4.259918597085821,162.04,0
154,4.116181691419008,5.25028927698427,2.7928611175553084,4.908876938254273,0.0020862904708084,0.0007706224559363,0.4892123720995389,4.272088541630655,162.04,0
155,3.7764100615150342,5.527566884276174,2.2925666567637606,1.6298949874838908,0.0024152074745177,-0.0012028795664776,0.565850034296909,5.421326465186216,162.04,0
156,3.980996649641505,5.40849867526414,2.692835097964124,0.4083623856664513,0.0057043775114187,0.0195188916627064,0.6569600451440125,5.218384265573968,162.04,0
157,3.948433830963856,5.388434696419993,2.815399877527367,5.0518425005207375,-0.0054788006154826,-0.0028474645852539,0.620779174348689,4.441152105309708,162.04,0
158,3.92935662434644,5.0443868459344285,2.2764440527466228,4.759824299160371,0.020505642673291,-0.0002161285552547,0.4898702061086464,5.869641362574248,162.04,0
159,3.819498231652316,4.608900017685504,1.5550400988165212,0.6472398151580492,0.0034019584856245,0.0017573734670957,0.4974352972147294,5.635122983632046,162.04,0
160,3.8941624678584663,4.666131662714388,2.181847148350268,4.675920523900361,0.0007706224559363,-0.0028474645852539,0.5421680098958519,4.274390963582009,162.04,0
161,3.7599641953206393,4.639489344922341,4.058981586008208,4.708494928387872,0.0063622115187574,-0.0133728087075743,0.4698062688390229,5.119708977512464,162.04,0
162,4.02836075063972,4.88683532668622,3.2814753118834887,4.716720788582804,0.0053754605077442,0.0050465435040662,0.4921726251406691,6.165338517821784,162.04,0
163,3.864559906872314,4.888808832034413,1.543359446317932,4.607316863606946,-0.0281740738861473,-0.0005450455589921,0.3504093965237759,5.438430185288347,162.04,0
164,3.94580249210761,5.135825940720892,1.8136596491262928,0.9672237309996023,-0.0031763815890199,-0.0015317965702258,0.3020585970928243,5.344359727628516,162.04,0
165,3.913897508792564,4.772700938795508,2.1310115992773264,0.2089688372927434,0.0017573734670957,0.0057043775114187,0.3905372709186964,4.214527993922402,172.26,0
166,3.985601492736528,4.941435642361232,2.280721478268157,1.1452302298106387,0.0063622115187574,0.0106381325661263,0.5428258439065964,4.759544237615631,172.26,0
167,4.046451206230226,4.616794037556573,3.1750330577700354,5.0117002650773514,0.0070200455260824,0.0020862904708084,0.6253840124451665,6.364004949575241,172.26,0
168,3.964221864185351,4.4227327278291515,2.059776029453293,1.8973984366806065,-0.0015317965702258,-0.0008739625627331,0.6875493268863506,4.195450784278226,172.26,0
169,3.931330128469567,4.773358773857701,2.601034916422517,1.3806529046366884,0.0063622115187574,0.0030730414819257,0.5023690522852702,5.98607827532088,172.26,0
170,4.002047361034046,4.882559398441448,2.191389096439197,2.694809295562681,0.0030730414819257,0.0316888207912747,0.5191438195333926,5.502898055494764,172.26,0
171,3.844167031814163,4.899663111499801,1.9375404122220563,3.872254923845104,0.0175453896414504,0.0047176265003848,0.5372342548159689,3.9533675913300894,172.26,0
172,3.9260674508128655,4.584560123349146,2.255714990950024,2.1696729388888008,0.0093224645516123,0.0060332945150898,0.5257221596343019,5.579535885213584,172.26,0
173,3.947118161535233,5.086488298866656,3.045887538630587,1.6907659997220033,0.0080067965370442,0.0007706224559363,0.5244064916139535,5.921610378649336,172.26,0
174,3.830352503681613,5.294364242504734,4.2782826999174395,3.90466474386326,0.0030730414819257,0.0073489625297397,0.4628990117499773,4.302348944685898,172.26,0
175,3.5951766241226606,5.187794925476523,2.4756733990513244,2.621763988522676,-0.0002161285552547,0.0053754605077442,0.3115971901747091,4.287218743086223,172.26,0
176,3.8754141791762815,5.070700253861287,3.2105686455920326,5.0503618442082345,0.0103092155625028,0.0014284564633794,0.2846259959463552,4.224066598828803,172.26,0
177,3.8704804190298616,4.9894576085493885,1.9840985254816856,4.9147995610221935,0.0010995394596596,0.0260972317327312,0.5744018764491658,5.837736334888714,183.94,0
178,4.062568157737744,5.0364928236572855,2.0569792520113963,-0.2380214835587942,0.0050465435040662,0.0172164726378964,0.614200834213184,5.533487403257976,183.94,0
